P0L,P0R,P1L,P1R,C0L,C0R,C1L,C1R,KEY
0x154D,0xD65B,0x150D,0xD65B,0x8057,0xFE64,0xEB6D,0x60E1,0xE391
0x155D,0xD65B,0x151D,0xD65B,0xF7C2,0x36CC,0x167B,0x57D8,0xE391
0x156D,0xD65B,0x152D,0xD65B,0xDBCB,0x7E3F,0xC095,0xBE87,0xE391
0x157D,0xD65B,0x153D,0xD65B,0x857D,0x1A17,0x7C7C,0x821E,0xE391
0x150D,0xD65B,0x154D,0xD65B,0xEB6D,0x60E1,0x8057,0xFE64,0xE391
0x151D,0xD65B,0x155D,0xD65B,0x167B,0x57D8,0xF7C2,0x36CC,0xE391
0x152D,0xD65B,0x156D,0xD65B,0xC095,0xBE87,0xDBCB,0x7E3F,0xE391
0x153D,0xD65B,0x157D,0xD65B,0x7C7C,0x821E,0x857D,0x1A17,0xE391
0x154D,0x965B,0x150D,0x965B,0x3A00,0x04AC,0x8EB9,0xADE3,0xE391
0x155D,0x965B,0x151D,0x965B,0x4B4A,0x9762,0xE2BE,0xB925,0xE391
0x156D,0x965B,0x152D,0x965B,0xA1E5,0x2657,0x667C,0x2FA2,0xE391
0x157D,0x965B,0x153D,0x965B,0xA671,0x81C9,0x0891,0xF319,0xE391
0x150D,0x965B,0x154D,0x965B,0x8EB9,0xADE3,0x3A00,0x04AC,0xE391
0x151D,0x965B,0x155D,0x965B,0xE2BE,0xB925,0x4B4A,0x9762,0xE391
0x152D,0x965B,0x156D,0x965B,0x667C,0x2FA2,0xA1E5,0x2657,0xE391
0x153D,0x965B,0x157D,0x965B,0x0891,0xF319,0xA671,0x81C9,0xE391
0x3DAF,0x621A,0x3DEF,0x621A,0x8441,0x6383,0xCD69,0x7CC4,0xE391
0x3DBF,0x621A,0x3DFF,0x621A,0xEDC3,0x893A,0xA7D4,0x3322,0xE391
0x3D8F,0x621A,0x3DCF,0x621A,0xBDA5,0xA484,0xD0B1,0x7627,0xE391
0x3D9F,0x621A,0x3DDF,0x621A,0xCECD,0x54C3,0x1135,0x3F10,0xE391
0x3DEF,0x621A,0x3DAF,0x621A,0xCD69,0x7CC4,0x8441,0x6383,0xE391
0x3DFF,0x621A,0x3DBF,0x621A,0xA7D4,0x3322,0xEDC3,0x893A,0xE391
0x3DCF,0x621A,0x3D8F,0x621A,0xD0B1,0x7627,0xBDA5,0xA484,0xE391
0x3DDF,0x621A,0x3D9F,0x621A,0x1135,0x3F10,0xCECD,0x54C3,0xE391
0x3DAF,0x221A,0x3DEF,0x221A,0xB803,0x0396,0x4E5F,0x8890,0xE391
0x3DBF,0x221A,0x3DFF,0x221A,0xDF02,0x6A44,0xB45B,0x3686,0xE391
0x3D8F,0x221A,0x3DCF,0x221A,0x86CC,0x994C,0x74BF,0x193B,0xE391
0x3D9F,0x221A,0x3DDF,0x221A,0xCE66,0x96B2,0x76DB,0xDAE9,0xE391
0x3DEF,0x221A,0x3DAF,0x221A,0x4E5F,0x8890,0xB803,0x0396,0xE391
0x3DFF,0x221A,0x3DBF,0x221A,0xB45B,0x3686,0xDF02,0x6A44,0xE391
0x3DCF,0x221A,0x3D8F,0x221A,0x74BF,0x193B,0x86CC,0x994C,0xE391
0x3DDF,0x221A,0x3D9F,0x221A,0x76DB,0xDAE9,0xCE66,0x96B2,0xE391
0x3DAF,0xE21A,0x3DEF,0xE21A,0xB4C6,0x69AF,0x278E,0xF5F9,0xE391
0x3DBF,0xE21A,0x3DFF,0xE21A,0xC4A2,0xF2B9,0xF24E,0xE399,0xE391
0x3D8F,0xE21A,0x3DCF,0xE21A,0x0AF5,0xC9BD,0xBD78,0x8AB2,0xE391
0x3D9F,0xE21A,0x3DDF,0xE21A,0x669C,0x2AA9,0x7D35,0x2079,0xE391
0x3DEF,0xE21A,0x3DAF,0xE21A,0x278E,0xF5F9,0xB4C6,0x69AF,0xE391
0x3DFF,0xE21A,0x3DBF,0xE21A,0xF24E,0xE399,0xC4A2,0xF2B9,0xE391
0x3DCF,0xE21A,0x3D8F,0xE21A,0xBD78,0x8AB2,0x0AF5,0xC9BD,0xE391
0x3DDF,0xE21A,0x3D9F,0xE21A,0x7D35,0x2079,0x669C,0x2AA9,0xE391
0x3DAF,0xA21A,0x3DEF,0xA21A,0x968D,0x0CC5,0xDCC9,0xB8EB,0xE391
0x3DBF,0xA21A,0x3DFF,0xA21A,0x156D,0x59C5,0xA33C,0xC4E8,0xE391
0x3D8F,0xA21A,0x3DCF,0xA21A,0x2CE2,0x7A48,0x7A1A,0x0085,0xE391
0x3D9F,0xA21A,0x3DDF,0xA21A,0x4237,0x8710,0x0F6D,0xA3BC,0xE391
0x3DEF,0xA21A,0x3DAF,0xA21A,0xDCC9,0xB8EB,0x968D,0x0CC5,0xE391
0x3DFF,0xA21A,0x3DBF,0xA21A,0xA33C,0xC4E8,0x156D,0x59C5,0xE391
0x3DCF,0xA21A,0x3D8F,0xA21A,0x7A1A,0x0085,0x2CE2,0x7A48,0xE391
0x3DDF,0xA21A,0x3D9F,0xA21A,0x0F6D,0xA3BC,0x4237,0x8710,0xE391
0x063C,0xDBD2,0x067C,0xDBD2,0xCFEE,0xB5E3,0x2EF8,0xD940,0xE391
0x062C,0xDBD2,0x066C,0xDBD2,0x25D4,0xFF3F,0xB175,0xCD91,0xE391
0x061C,0xDBD2,0x065C,0xDBD2,0x98E6,0x35C5,0xB09A,0xFC8A,0xE391
0x060C,0xDBD2,0x064C,0xDBD2,0x30E9,0x9EF0,0x711C,0x952B,0xE391
0x067C,0xDBD2,0x063C,0xDBD2,0x2EF8,0xD940,0xCFEE,0xB5E3,0xE391
0x066C,0xDBD2,0x062C,0xDBD2,0xB175,0xCD91,0x25D4,0xFF3F,0xE391
0x065C,0xDBD2,0x061C,0xDBD2,0xB09A,0xFC8A,0x98E6,0x35C5,0xE391
0x064C,0xDBD2,0x060C,0xDBD2,0x711C,0x952B,0x30E9,0x9EF0,0xE391
0x063C,0x9BD2,0x067C,0x9BD2,0x2271,0x4B42,0xAD98,0x8924,0xE391
0x062C,0x9BD2,0x066C,0x9BD2,0xC9DC,0x0D60,0x6EC8,0xE551,0xE391
0x061C,0x9BD2,0x065C,0x9BD2,0x1D43,0x1575,0xBA22,0x4237,0xE391
0x060C,0x9BD2,0x064C,0x9BD2,0xF3DF,0x9289,0x4E30,0x1C62,0xE391
0x067C,0x9BD2,0x063C,0x9BD2,0xAD98,0x8924,0x2271,0x4B42,0xE391
0x066C,0x9BD2,0x062C,0x9BD2,0x6EC8,0xE551,0xC9DC,0x0D60,0xE391
0x065C,0x9BD2,0x061C,0x9BD2,0xBA22,0x4237,0x1D43,0x1575,0xE391
0x064C,0x9BD2,0x060C,0x9BD2,0x4E30,0x1C62,0xF3DF,0x9289,0xE391
0x063C,0x5BD2,0x067C,0x5BD2,0x4F22,0xE860,0x4889,0x94DF,0xE391
0x062C,0x5BD2,0x066C,0x5BD2,0xAC39,0xF19F,0xA569,0xA70E,0xE391
0x061C,0x5BD2,0x065C,0x5BD2,0x99EE,0x0F1E,0x2D80,0xA225,0xE391
0x060C,0x5BD2,0x064C,0x5BD2,0x85D3,0x6186,0xFB05,0xCBFB,0xE391
0x067C,0x5BD2,0x063C,0x5BD2,0x4889,0x94DF,0x4F22,0xE860,0xE391
0x066C,0x5BD2,0x062C,0x5BD2,0xA569,0xA70E,0xAC39,0xF19F,0xE391
0x065C,0x5BD2,0x061C,0x5BD2,0x2D80,0xA225,0x99EE,0x0F1E,0xE391
0x064C,0x5BD2,0x060C,0x5BD2,0xFB05,0xCBFB,0x85D3,0x6186,0xE391
0x063C,0x1BD2,0x067C,0x1BD2,0xD1D0,0xC096,0xE58A,0xF3D0,0xE391
0x062C,0x1BD2,0x066C,0x1BD2,0x8281,0x6C03,0x3D24,0x9AC3,0xE391
0x061C,0x1BD2,0x065C,0x1BD2,0xF5A1,0xFF63,0x1546,0x1472,0xE391
0x060C,0x1BD2,0x064C,0x1BD2,0x24A9,0x16EB,0x5A78,0xCA7B,0xE391
0x067C,0x1BD2,0x063C,0x1BD2,0xE58A,0xF3D0,0xD1D0,0xC096,0xE391
0x066C,0x1BD2,0x062C,0x1BD2,0x3D24,0x9AC3,0x8281,0x6C03,0xE391
0x065C,0x1BD2,0x061C,0x1BD2,0x1546,0x1472,0xF5A1,0xFF63,0xE391
0x064C,0x1BD2,0x060C,0x1BD2,0x5A78,0xCA7B,0x24A9,0x16EB,0xE391
0x5D76,0x4417,0x5D36,0x4417,0xBB42,0xC4C1,0x1987,0xAB23,0xE391
0x5D66,0x4417,0x5D26,0x4417,0x0896,0xD84E,0xB913,0x34DC,0xE391
0x5D56,0x4417,0x5D16,0x4417,0xF4A8,0x515D,0x18F7,0xC426,0xE391
0x5D46,0x4417,0x5D06,0x4417,0x1A31,0x4605,0x43FF,0xFF1C,0xE391
0x5D36,0x4417,0x5D76,0x4417,0x1987,0xAB23,0xBB42,0xC4C1,0xE391
0x5D26,0x4417,0x5D66,0x4417,0xB913,0x34DC,0x0896,0xD84E,0xE391
0x5D16,0x4417,0x5D56,0x4417,0x18F7,0xC426,0xF4A8,0x515D,0xE391
0x5D06,0x4417,0x5D46,0x4417,0x43FF,0xFF1C,0x1A31,0x4605,0xE391
0x5D76,0x0417,0x5D36,0x0417,0x37E5,0x4CD4,0x05D4,0xC9F8,0xE391
0x5D66,0x0417,0x5D26,0x0417,0x7B85,0x867D,0x0FC4,0xDE9C,0xE391
0x5D56,0x0417,0x5D16,0x0417,0x5FD7,0xE9C2,0x5D51,0x59BD,0xE391
0x5D46,0x0417,0x5D06,0x0417,0x74F0,0x8516,0x4E9A,0xE677,0xE391
0x5D36,0x0417,0x5D76,0x0417,0x05D4,0xC9F8,0x37E5,0x4CD4,0xE391
0x5D26,0x0417,0x5D66,0x0417,0x0FC4,0xDE9C,0x7B85,0x867D,0xE391
0x5D16,0x0417,0x5D56,0x0417,0x5D51,0x59BD,0x5FD7,0xE9C2,0xE391
0x5D06,0x0417,0x5D46,0x0417,0x4E9A,0xE677,0x74F0,0x8516,0xE391
0x5D76,0xC417,0x5D36,0xC417,0xD364,0x0647,0x766F,0xAC4C,0xE391
0x5D66,0xC417,0x5D26,0xC417,0x5992,0x5A4B,0x57D0,0x8E6F,0xE391
0x5D56,0xC417,0x5D16,0xC417,0xFACD,0xFBFC,0xF640,0x89C6,0xE391
0x5D46,0xC417,0x5D06,0xC417,0x1840,0xE125,0xE6AF,0x42E1,0xE391
0x5D36,0xC417,0x5D76,0xC417,0x766F,0xAC4C,0xD364,0x0647,0xE391
0x5D26,0xC417,0x5D66,0xC417,0x57D0,0x8E6F,0x5992,0x5A4B,0xE391
0x5D16,0xC417,0x5D56,0xC417,0xF640,0x89C6,0xFACD,0xFBFC,0xE391
0x5D06,0xC417,0x5D46,0xC417,0xE6AF,0x42E1,0x1840,0xE125,0xE391
0x5D76,0x8417,0x5D36,0x8417,0x8369,0xF8DC,0x2113,0xA072,0xE391
0x5D66,0x8417,0x5D26,0x8417,0xBC7A,0x277B,0x687A,0x4629,0xE391
0x5D56,0x8417,0x5D16,0x8417,0xEDED,0x76FB,0xC1EB,0x4363,0xE391
0x5D46,0x8417,0x5D06,0x8417,0x0777,0x0FE0,0x383E,0xF9AC,0xE391
0x5D36,0x8417,0x5D76,0x8417,0x2113,0xA072,0x8369,0xF8DC,0xE391
0x5D26,0x8417,0x5D66,0x8417,0x687A,0x4629,0xBC7A,0x277B,0xE391
0x5D16,0x8417,0x5D56,0x8417,0xC1EB,0x4363,0xEDED,0x76FB,0xE391
0x5D06,0x8417,0x5D46,0x8417,0x383E,0xF9AC,0x0777,0x0FE0,0xE391
0xDE5E,0x14C6,0xDE1E,0x14C6,0xD1BD,0x858F,0x21B6,0x813D,0xE391
0xDE4E,0x14C6,0xDE0E,0x14C6,0xE318,0x28C0,0x1E8B,0x8F79,0xE391
0xDE7E,0x14C6,0xDE3E,0x14C6,0x7E23,0xFB01,0xB429,0x5C77,0xE391
0xDE6E,0x14C6,0xDE2E,0x14C6,0x746C,0x320C,0xF25D,0x1927,0xE391
0xDE1E,0x14C6,0xDE5E,0x14C6,0x21B6,0x813D,0xD1BD,0x858F,0xE391
0xDE0E,0x14C6,0xDE4E,0x14C6,0x1E8B,0x8F79,0xE318,0x28C0,0xE391
0xDE3E,0x14C6,0xDE7E,0x14C6,0xB429,0x5C77,0x7E23,0xFB01,0xE391
0xDE2E,0x14C6,0xDE6E,0x14C6,0xF25D,0x1927,0x746C,0x320C,0xE391
0xDE5E,0x54C6,0xDE1E,0x54C6,0x6A1C,0xBD78,0x7D10,0x5696,0xE391
0xDE4E,0x54C6,0xDE0E,0x54C6,0x50D9,0x51F1,0x5F7F,0xF098,0xE391
0xDE7E,0x54C6,0xDE3E,0x54C6,0x07A8,0x6048,0x8EDF,0xC48A,0xE391
0xDE6E,0x54C6,0xDE2E,0x54C6,0x8A5D,0x8E1C,0xABFD,0x49C5,0xE391
0xDE1E,0x54C6,0xDE5E,0x54C6,0x7D10,0x5696,0x6A1C,0xBD78,0xE391
0xDE0E,0x54C6,0xDE4E,0x54C6,0x5F7F,0xF098,0x50D9,0x51F1,0xE391
0xDE3E,0x54C6,0xDE7E,0x54C6,0x8EDF,0xC48A,0x07A8,0x6048,0xE391
0xDE2E,0x54C6,0xDE6E,0x54C6,0xABFD,0x49C5,0x8A5D,0x8E1C,0xE391
0xDE5E,0x94C6,0xDE1E,0x94C6,0x4082,0x9CE0,0xEB0E,0x4B55,0xE391
0xDE4E,0x94C6,0xDE0E,0x94C6,0xB1BF,0x6D50,0x6E5C,0x2E2D,0xE391
0xDE7E,0x94C6,0xDE3E,0x94C6,0x511A,0xC53D,0x4330,0x8E69,0xE391
0xDE6E,0x94C6,0xDE2E,0x94C6,0x5006,0xA1C6,0xD303,0x25AC,0xE391
0xDE1E,0x94C6,0xDE5E,0x94C6,0xEB0E,0x4B55,0x4082,0x9CE0,0xE391
0xDE0E,0x94C6,0xDE4E,0x94C6,0x6E5C,0x2E2D,0xB1BF,0x6D50,0xE391
0xDE3E,0x94C6,0xDE7E,0x94C6,0x4330,0x8E69,0x511A,0xC53D,0xE391
0xDE2E,0x94C6,0xDE6E,0x94C6,0xD303,0x25AC,0x5006,0xA1C6,0xE391
0xDE5E,0xD4C6,0xDE1E,0xD4C6,0xF38E,0x234D,0xBCC2,0x0B75,0xE391
0xDE4E,0xD4C6,0xDE0E,0xD4C6,0x26C1,0x5ABD,0x998E,0x09BF,0xE391
0xDE7E,0xD4C6,0xDE3E,0xD4C6,0x6FED,0xB8B5,0x549B,0x4169,0xE391
0xDE6E,0xD4C6,0xDE2E,0xD4C6,0xD5D6,0x6991,0xE2BF,0x74E2,0xE391
0xDE1E,0xD4C6,0xDE5E,0xD4C6,0xBCC2,0x0B75,0xF38E,0x234D,0xE391
0xDE0E,0xD4C6,0xDE4E,0xD4C6,0x998E,0x09BF,0x26C1,0x5ABD,0xE391
0xDE3E,0xD4C6,0xDE7E,0xD4C6,0x549B,0x4169,0x6FED,0xB8B5,0xE391
0xDE2E,0xD4C6,0xDE6E,0xD4C6,0xE2BF,0x74E2,0xD5D6,0x6991,0xE391
0x243F,0xF86C,0x247F,0xF86C,0x15CE,0x0ABE,0xE946,0x1643,0xE391
0x242F,0xF86C,0x246F,0xF86C,0xF287,0x02AA,0x35CA,0x9CE1,0xE391
0x241F,0xF86C,0x245F,0xF86C,0x4038,0x0F4F,0xAF5C,0x45A7,0xE391
0x240F,0xF86C,0x244F,0xF86C,0x1A45,0x12F7,0x7FE9,0x92BD,0xE391
0x247F,0xF86C,0x243F,0xF86C,0xE946,0x1643,0x15CE,0x0ABE,0xE391
0x246F,0xF86C,0x242F,0xF86C,0x35CA,0x9CE1,0xF287,0x02AA,0xE391
0x245F,0xF86C,0x241F,0xF86C,0xAF5C,0x45A7,0x4038,0x0F4F,0xE391
0x244F,0xF86C,0x240F,0xF86C,0x7FE9,0x92BD,0x1A45,0x12F7,0xE391
0x243F,0xB86C,0x247F,0xB86C,0x2D78,0xF5F5,0x6385,0x672B,0xE391
0x242F,0xB86C,0x246F,0xB86C,0xB72C,0x22EA,0xDDDE,0x6139,0xE391
0x241F,0xB86C,0x245F,0xB86C,0xB38D,0x103A,0x7F7D,0x3071,0xE391
0x240F,0xB86C,0x244F,0xB86C,0x0065,0x8F66,0x4774,0x5DA9,0xE391
0x247F,0xB86C,0x243F,0xB86C,0x6385,0x672B,0x2D78,0xF5F5,0xE391
0x246F,0xB86C,0x242F,0xB86C,0xDDDE,0x6139,0xB72C,0x22EA,0xE391
0x245F,0xB86C,0x241F,0xB86C,0x7F7D,0x3071,0xB38D,0x103A,0xE391
0x244F,0xB86C,0x240F,0xB86C,0x4774,0x5DA9,0x0065,0x8F66,0xE391
0x243F,0x786C,0x247F,0x786C,0x073D,0x89A6,0x526E,0x69D3,0xE391
0x242F,0x786C,0x246F,0x786C,0xC1DA,0x91CB,0x51AF,0x35B4,0xE391
0x241F,0x786C,0x245F,0x786C,0x0E29,0x5CFD,0xFFED,0xFA5D,0xE391
0x240F,0x786C,0x244F,0x786C,0xDBC4,0xC372,0x0A7E,0x217F,0xE391
0x247F,0x786C,0x243F,0x786C,0x526E,0x69D3,0x073D,0x89A6,0xE391
0x246F,0x786C,0x242F,0x786C,0x51AF,0x35B4,0xC1DA,0x91CB,0xE391
0x245F,0x786C,0x241F,0x786C,0xFFED,0xFA5D,0x0E29,0x5CFD,0xE391
0x244F,0x786C,0x240F,0x786C,0x0A7E,0x217F,0xDBC4,0xC372,0xE391
0x243F,0x386C,0x247F,0x386C,0xEE8B,0x2D2C,0x1289,0xB5FE,0xE391
0x242F,0x386C,0x246F,0x386C,0x984C,0xFFDC,0xBA26,0x4467,0xE391
0x241F,0x386C,0x245F,0x386C,0x0283,0xBAB0,0x6330,0x9250,0xE391
0x240F,0x386C,0x244F,0x386C,0x16DB,0xBF19,0x5E70,0x70AA,0xE391
0x247F,0x386C,0x243F,0x386C,0x1289,0xB5FE,0xEE8B,0x2D2C,0xE391
0x246F,0x386C,0x242F,0x386C,0xBA26,0x4467,0x984C,0xFFDC,0xE391
0x245F,0x386C,0x241F,0x386C,0x6330,0x9250,0x0283,0xBAB0,0xE391
0x244F,0x386C,0x240F,0x386C,0x5E70,0x70AA,0x16DB,0xBF19,0xE391
0xCC55,0x243E,0xCC15,0x243E,0x4E95,0xE6B0,0x2DC9,0x51AE,0xE391
0xCC45,0x243E,0xCC05,0x243E,0x511D,0x7898,0xE51A,0x1F80,0xE391
0xCC75,0x243E,0xCC35,0x243E,0x4A21,0x4DD4,0x6430,0xD2FA,0xE391
0xCC65,0x243E,0xCC25,0x243E,0xD6B8,0x2327,0x9E1C,0xA944,0xE391
0xCC15,0x243E,0xCC55,0x243E,0x2DC9,0x51AE,0x4E95,0xE6B0,0xE391
0xCC05,0x243E,0xCC45,0x243E,0xE51A,0x1F80,0x511D,0x7898,0xE391
0xCC35,0x243E,0xCC75,0x243E,0x6430,0xD2FA,0x4A21,0x4DD4,0xE391
0xCC25,0x243E,0xCC65,0x243E,0x9E1C,0xA944,0xD6B8,0x2327,0xE391
0xCC55,0x643E,0xCC15,0x643E,0xAD44,0x335D,0x6154,0x7BE7,0xE391
0xCC45,0x643E,0xCC05,0x643E,0x907C,0x265D,0x802B,0x0AF8,0xE391
0xCC75,0x643E,0xCC35,0x643E,0xFE3C,0x485B,0x6A60,0x3C5D,0xE391
0xCC65,0x643E,0xCC25,0x643E,0x8EDA,0x9268,0x627C,0xC3AE,0xE391
0xCC15,0x643E,0xCC55,0x643E,0x6154,0x7BE7,0xAD44,0x335D,0xE391
0xCC05,0x643E,0xCC45,0x643E,0x802B,0x0AF8,0x907C,0x265D,0xE391
0xCC35,0x643E,0xCC75,0x643E,0x6A60,0x3C5D,0xFE3C,0x485B,0xE391
0xCC25,0x643E,0xCC65,0x643E,0x627C,0xC3AE,0x8EDA,0x9268,0xE391
0xCC55,0xA43E,0xCC15,0xA43E,0xEA88,0xE718,0x27F3,0xB0C9,0xE391
0xCC45,0xA43E,0xCC05,0xA43E,0xE8B8,0x7FD1,0x0CDB,0xD409,0xE391
0xCC75,0xA43E,0xCC35,0xA43E,0xBC22,0x34F7,0x5287,0x9347,0xE391
0xCC65,0xA43E,0xCC25,0xA43E,0x6FE7,0xD703,0xF91B,0x9E2C,0xE391
0xCC15,0xA43E,0xCC55,0xA43E,0x27F3,0xB0C9,0xEA88,0xE718,0xE391
0xCC05,0xA43E,0xCC45,0xA43E,0x0CDB,0xD409,0xE8B8,0x7FD1,0xE391
0xCC35,0xA43E,0xCC75,0xA43E,0x5287,0x9347,0xBC22,0x34F7,0xE391
0xCC25,0xA43E,0xCC65,0xA43E,0xF91B,0x9E2C,0x6FE7,0xD703,0xE391
0xCC55,0xE43E,0xCC15,0xE43E,0x93AE,0x5036,0xD773,0xC748,0xE391
0xCC45,0xE43E,0xCC05,0xE43E,0xDBD5,0x8F49,0xFDDE,0x7D8C,0xE391
0xCC75,0xE43E,0xCC35,0xE43E,0x8FC5,0x30A9,0xDBBC,0x21BF,0xE391
0xCC65,0xE43E,0xCC25,0xE43E,0x80A7,0x194A,0xE31B,0xEEA8,0xE391
0xCC15,0xE43E,0xCC55,0xE43E,0xD773,0xC748,0x93AE,0x5036,0xE391
0xCC05,0xE43E,0xCC45,0xE43E,0xFDDE,0x7D8C,0xDBD5,0x8F49,0xE391
0xCC35,0xE43E,0xCC75,0xE43E,0xDBBC,0x21BF,0x8FC5,0x30A9,0xE391
0xCC25,0xE43E,0xCC65,0xE43E,0xE31B,0xEEA8,0x80A7,0x194A,0xE391
0x2478,0xCDD3,0x2438,0xCDD3,0x2897,0x8851,0x0A26,0x6878,0xE391
0x2468,0xCDD3,0x2428,0xCDD3,0x7873,0x6501,0xCE3E,0x2355,0xE391
0x2458,0xCDD3,0x2418,0xCDD3,0x83BF,0x5F6F,0xFDD8,0x91B6,0xE391
0x2448,0xCDD3,0x2408,0xCDD3,0xFFD1,0xD886,0x1E8A,0x13C0,0xE391
0x2438,0xCDD3,0x2478,0xCDD3,0x0A26,0x6878,0x2897,0x8851,0xE391
0x2428,0xCDD3,0x2468,0xCDD3,0xCE3E,0x2355,0x7873,0x6501,0xE391
0x2418,0xCDD3,0x2458,0xCDD3,0xFDD8,0x91B6,0x83BF,0x5F6F,0xE391
0x2408,0xCDD3,0x2448,0xCDD3,0x1E8A,0x13C0,0xFFD1,0xD886,0xE391
0x2478,0x8DD3,0x2438,0x8DD3,0x82B1,0x1FB7,0x0ECA,0x581C,0xE391
0x2468,0x8DD3,0x2428,0x8DD3,0x615C,0xF949,0x7CAF,0x07FB,0xE391
0x2458,0x8DD3,0x2418,0x8DD3,0xDFE3,0x9B07,0xB8FE,0x5578,0xE391
0x2448,0x8DD3,0x2408,0x8DD3,0x5D8F,0x3954,0xA497,0xDA26,0xE391
0x2438,0x8DD3,0x2478,0x8DD3,0x0ECA,0x581C,0x82B1,0x1FB7,0xE391
0x2428,0x8DD3,0x2468,0x8DD3,0x7CAF,0x07FB,0x615C,0xF949,0xE391
0x2418,0x8DD3,0x2458,0x8DD3,0xB8FE,0x5578,0xDFE3,0x9B07,0xE391
0x2408,0x8DD3,0x2448,0x8DD3,0xA497,0xDA26,0x5D8F,0x3954,0xE391
0x2478,0x4DD3,0x2438,0x4DD3,0xCDBD,0x671D,0xDBD8,0x0B49,0xE391
0x2468,0x4DD3,0x2428,0x4DD3,0xBB82,0xAD17,0xA362,0x084C,0xE391
0x2458,0x4DD3,0x2418,0x4DD3,0x2A85,0x0ED9,0x2BE3,0x1159,0xE391
0x2448,0x4DD3,0x2408,0x4DD3,0x3AF2,0x01A5,0x0FF4,0x2886,0xE391
0x2438,0x4DD3,0x2478,0x4DD3,0xDBD8,0x0B49,0xCDBD,0x671D,0xE391
0x2428,0x4DD3,0x2468,0x4DD3,0xA362,0x084C,0xBB82,0xAD17,0xE391
0x2418,0x4DD3,0x2458,0x4DD3,0x2BE3,0x1159,0x2A85,0x0ED9,0xE391
0x2408,0x4DD3,0x2448,0x4DD3,0x0FF4,0x2886,0x3AF2,0x01A5,0xE391
0x2478,0x0DD3,0x2438,0x0DD3,0x4C90,0x8AC3,0x37E9,0x4996,0xE391
0x2468,0x0DD3,0x2428,0x0DD3,0x2DD6,0x36F1,0xFAFC,0xD379,0xE391
0x2458,0x0DD3,0x2418,0x0DD3,0xB9C8,0x5532,0x56B2,0xD66E,0xE391
0x2448,0x0DD3,0x2408,0x0DD3,0x43EF,0x2F9F,0xAE84,0xD406,0xE391
0x2438,0x0DD3,0x2478,0x0DD3,0x37E9,0x4996,0x4C90,0x8AC3,0xE391
0x2428,0x0DD3,0x2468,0x0DD3,0xFAFC,0xD379,0x2DD6,0x36F1,0xE391
0x2418,0x0DD3,0x2458,0x0DD3,0x56B2,0xD66E,0xB9C8,0x5532,0xE391
0x2408,0x0DD3,0x2448,0x0DD3,0xAE84,0xD406,0x43EF,0x2F9F,0xE391
0x0030,0x3417,0x0070,0x3417,0x9C01,0xBD61,0x13C5,0xCFE9,0xE391
0x0020,0x3417,0x0060,0x3417,0x55DB,0xE360,0xEF99,0x8E4C,0xE391
0x0010,0x3417,0x0050,0x3417,0x9805,0x907B,0xB4E8,0x19B6,0xE391
0x0000,0x3417,0x0040,0x3417,0xFF31,0x9E6A,0xABA8,0x5B8D,0xE391
0x0070,0x3417,0x0030,0x3417,0x13C5,0xCFE9,0x9C01,0xBD61,0xE391
0x0060,0x3417,0x0020,0x3417,0xEF99,0x8E4C,0x55DB,0xE360,0xE391
0x0050,0x3417,0x0010,0x3417,0xB4E8,0x19B6,0x9805,0x907B,0xE391
0x0040,0x3417,0x0000,0x3417,0xABA8,0x5B8D,0xFF31,0x9E6A,0xE391
0x0030,0x7417,0x0070,0x7417,0x774E,0xB157,0x07C6,0x86BB,0xE391
0x0020,0x7417,0x0060,0x7417,0xC141,0xA43A,0x7037,0x9314,0xE391
0x0010,0x7417,0x0050,0x7417,0xB712,0x3D7E,0xA777,0x63AE,0xE391
0x0000,0x7417,0x0040,0x7417,0xE439,0x35C7,0x02BF,0xC94C,0xE391
0x0070,0x7417,0x0030,0x7417,0x07C6,0x86BB,0x774E,0xB157,0xE391
0x0060,0x7417,0x0020,0x7417,0x7037,0x9314,0xC141,0xA43A,0xE391
0x0050,0x7417,0x0010,0x7417,0xA777,0x63AE,0xB712,0x3D7E,0xE391
0x0040,0x7417,0x0000,0x7417,0x02BF,0xC94C,0xE439,0x35C7,0xE391
0x0030,0xB417,0x0070,0xB417,0xFFA0,0xFE11,0x0B59,0x81F0,0xE391
0x0020,0xB417,0x0060,0xB417,0x26CF,0x0388,0x41F1,0x97B7,0xE391
0x0010,0xB417,0x0050,0xB417,0xF99B,0x3D1B,0x761D,0x4840,0xE391
0x0000,0xB417,0x0040,0xB417,0xDA1E,0x41FE,0x9057,0xD327,0xE391
0x0070,0xB417,0x0030,0xB417,0x0B59,0x81F0,0xFFA0,0xFE11,0xE391
0x0060,0xB417,0x0020,0xB417,0x41F1,0x97B7,0x26CF,0x0388,0xE391
0x0050,0xB417,0x0010,0xB417,0x761D,0x4840,0xF99B,0x3D1B,0xE391
0x0040,0xB417,0x0000,0xB417,0x9057,0xD327,0xDA1E,0x41FE,0xE391
0x0030,0xF417,0x0070,0xF417,0x49EA,0xFCB4,0xBF90,0xA6BE,0xE391
0x0020,0xF417,0x0060,0xF417,0xD3AA,0xA498,0x48D0,0x9AA6,0xE391
0x0010,0xF417,0x0050,0xF417,0xC222,0x00C5,0x517E,0x7F21,0xE391
0x0000,0xF417,0x0040,0xF417,0xBC29,0xE1C8,0x085D,0x2440,0xE391
